index,movieId,title,genres,director,,,,,,,,,,,,,,,,,,,,,
3461,4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller,Peter Howitt,,,,,,,,,,,,,,,,,,,,,london england dancing parents kids relationship bank brother sister relationship
3462,4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller,Rusty Cundieff,,,,,,,,,,,,,,,,,,,,,post traumatic stress  disorder depression suicide attempt grief dysfunctional family
3463,4721,American Outlaws (2001),Action|Comedy|Western,Kevin Macdonald,,,,,,,,,,,,,,,,,,,,,slum street gang love at first sight showdown puerto rican
3464,4722,All Over the Guy (2001),Comedy,Dominique Othenin-Girard,,,,,,,,,,,,,,,,,,,,,golf underwear sport golf course gopher
3465,4723,"Deep End, The (2001)",Drama,Richard Linklater,,,,,,,,,,,,,,,,,,,,,independent film track and field gangster rap
3466,4725,Session 9 (2001),Horror|Thriller,Jean-Jacques Mantello,,,,,,,,,,,,,,,,,,,,,miniseries
3467,4727,Captain Corelli's Mandolin (2001),Drama|Romance|War,Ed Harris,,,,,,,,,,,,,,,,,,,,,law relatives theft criminal criminal mastermind
3468,4728,Rat Race (2001),Comedy,Risa Bramon Garcia,,,,,,,,,,,,,,,,,,,,,nun baby monster asylum nightmare
3469,4732,Bubble Boy (2001),Comedy,Brian Klugman,,,,,,,,,,,,,,,,,,,,,male nudity female nudity sex college locker room
3470,4733,"Curse of the Jade Scorpion, The (2001)",Comedy,Matt Piedmont,,,,,,,,,,,,,,,,,,,,,supermarket heart attack ambition daughter wrestling
3471,4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,Raymond De Felitta,,,,,,,,,,,,,,,,,,,,,half breed
3472,4735,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller,John Michael McDonagh,,,,,,,,,,,,,,,,,,,,,illinois pet shop poodle independent film mockumentary
3473,4736,Summer Catch (2001),Comedy|Drama|Romance,Deb Hagan,,,,,,,,,,,,,,,,,,,,,taxi street gang usa president war veteran hostage
3474,4738,Happy Accidents (2000),Romance|Sci-Fi,Sofia Coppola,,,,,,,,,,,,,,,,,,,,,musical
3475,4740,Maybe Baby (2000),Comedy|Romance,Mark Herman,,,,,,,,,,,,,,,,,,,,,competition grandfather grandson relationship vomit summer camp toilet
3476,4741,Together (Tillsammans) (2000),Comedy|Drama|Romance,Zach Cregger,,,,,,,,,,,,,,,,,,,,,journalist martial arts cook drug dealer
3477,4743,Tortilla Soup (2001),Comedy|Romance,Zach Braff,,,,,,,,,,,,,,,,,,,,,mockumentary folk singer
3478,4744,Jeepers Creepers (2001),Horror,Mark Tarlov,,,,,,,,,,,,,,,,,,,,,independent film commitment lobster portuguese american
3479,4745,O (2001),Drama,John Cameron Mitchell,,,,,,,,,,,,,,,,,,,,,double life commercial fantasy chance marketing
3480,4748,3 Ninjas (1992),Action|Children|Comedy,Sheldon Lettich,,,,,,,,,,,,,,,,,,,,,prison child abuse ku klux klan police brutality ghetto
3481,4749,3 Ninjas Kick Back (1994),Action|Children|Comedy,Jon Knautz,,,,,,,,,,,,,,,,,,,,,dictator 1970s general kidnapping naivety
3482,4750,3 Ninjas Knuckle Up (1995),Action|Children,Billy Ray,,,,,,,,,,,,,,,,,,,,,sheriff barn black sequel boogeyman
3483,4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller,David Atkins,,,,,,,,,,,,,,,,,,,,,prison visit funeral director funeral home amateur theater embezzlement
3484,4756,"Musketeer, The (2001)",Action|Adventure|Drama|Romance,Patrick Stettner,,,,,,,,,,,,,,,,,,,,,dolphin whale killer whale imax 3d
3485,4757,Rock Star (2001),Comedy|Drama|Musical,Sam Peckinpah,,,,,,,,,,,,,,,,,,,,,artist success relationship problems alcoholism independent film
3486,4759,Two Can Play That Game (2001),Comedy|Drama,Jonathan Levine,,,,,,,,,,,,,,,,,,,,,new year's eve independent film relationship woman director lower east side
3487,4765,L.I.E. (2001),Drama,Michael Crichton,,,,,,,,,,,,,,,,,,,,,plagiarized book stolen novel plagiarized novel aspiring writer
3488,4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance,Lynne Ramsay,,,,,,,,,,,,,,,,,,,,,mexico organized crime drug lord padre aftercreditsstinger
3489,4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary,Sylvio Tabet,,,,,,,,,,,,,,,,,,,,,secret fetishism stripper family secrets convict
3490,4770,"Glass House, The (2001)",Thriller,Rick Bieber,,,,,,,,,,,,,,,,,,,,,prostitute blackmail drug smuggle rural ireland dry humour
3491,4771,Hardball (2001),Drama,Claude Chabrol,,,,,,,,,,,,,,,,,,,,,sexuality college girlfriend vomit celebration
3492,4772,Dinner Rush (2000),Drama,Shana Feste,,,,,,,,,,,,,,,,,,,,,michigan 1970s youth family woman director
3493,4773,Haiku Tunnel (2001),Comedy,Wayne Wang,,,,,,,,,,,,,,,,,,,,,parents kids relationship voice loneliness independent film singer
3494,4774,Big Trouble (2002),Comedy|Crime,Joey Lauren Adams,,,,,,,,,,,,,,,,,,,,,sex first time virgin road trip playboy
3495,4775,Glitter (2001),Drama|Musical|Romance,Peter Cattaneo,,,,,,,,,,,,,,,,,,,,,jew independent film homeschooling family struggling actor
3496,4776,Training Day (2001),Crime|Drama|Thriller,Fred Zinnemann,,,,,,,,,,,,,,,,,,,,,restaurant department store kitchen love crab
3497,4777,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi,S.R. Bindler,,,,,,,,,,,,,,,,,,,,,transvestism gay sex singer transgender
3498,4780,Liam (2000),Drama,Tony Kaye,,,,,,,,,,,,,,,,,,,,,miniseries
3499,4782,Sidewalks of New York (2001),Comedy|Romance,Greg Marcks,,,,,,,,,,,,,,,,,,,,,miniseries
3500,4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary,Perry Lang,,,,,,,,,,,,,,,,,,,,,miniseries
3501,4784,"French Lieutenant's Woman, The (1981)",Drama,Jake Goldberger,,,,,,,,,,,,,,,,,,,,,murder independent film drug dentist
3502,4785,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western,Stefan Ruzowitzky,,,,,,,,,,,,,,,,,,,,,rape sex airport authority assistant
3503,4786,"Legend of Hell House, The (1973)",Horror|Thriller,Vic Sarin,,,,,,,,,,,,,,,,,,,,,underdog robbery bounty hunter texas mexican revolution
3504,4787,Little Man Tate (1991),Drama,William Kaufman,,,,,,,,,,,,,,,,,,,,,coming of age marijuana summer
3505,4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance,Jim O'Hanlon,,,,,,,,,,,,,,,,,,,,,public hanging strongbox gold theft british history historic figure
3506,4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller,David Cronenberg,,,,,,,,,,,,,,,,,,,,,independent film woman director
3507,4792,13 Ghosts (1960),Horror, Klapisch,,,,,,,,,,,,,,,,,,,,,based on novel time travel sequel psychotronic sword and sandal
3508,4794,Opera (1987),Crime|Horror|Mystery,Kate Barker-Froyland,,,,,,,,,,,,,,,,,,,,,american football loss of brother funeral sport prayer
3509,4795,Father Goose (1964),Adventure|Comedy|Romance|War,Martin Koolhoven,,,,,,,,,,,,,,,,,,,,,return suppressed past bourgeoisie mayor elections suspense
3510,4796,"Grass Is Greener, The (1960)",Comedy|Romance,Charles Matthau,,,,,,,,,,,,,,,,,,,,,woman director
3511,4798,Indiscreet (1958),Comedy|Romance,John Frankenheimer,,,,,,,,,,,,,,,,,,,,,fan duringcreditsstinger
3512,4799,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime,Christopher Bessette,,,,,,,,,,,,,,,,,,,,,bar motel one-night stand beer blonde
3513,4800,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller,Prachya Pinkaew,,,,,,,,,,,,,,,,,,,,,miniseries
3514,4801,"Little Foxes, The (1941)",Drama,Gary Sinyor,,,,,,,,,,,,,,,,,,,,,friends playwright
3515,4802,Operation Petticoat (1959),Action|Comedy|Romance|War,Gurinder Chadha,,,,,,,,,,,,,,,,,,,,,surfing sport
3516,4803,Play Misty for Me (1971),Drama|Thriller,John Sayles,,,,,,,,,,,,,,,,,,,,,miniseries
3517,4804,Pocketful of Miracles (1961),Comedy|Drama,Preston A. Whitmore II,,,,,,,,,,,,,,,,,,,,,alcohol sex robbery secret gun
3518,4808,"Vanishing, The (1993)",Mystery|Thriller,Ashish R. Mohan,,,,,,,,,,,,,,,,,,,,,asia island mercenary independent film jungle
3519,4809,Silkwood (1983),Drama,Jaume Balaguer,,,,,,,,,,,,,,,,,,,,,independent film
3520,4810,I Never Promised You a Rose Garden (1977),Drama,Stewart Raffill,,,,,,,,,,,,,,,,,,,,,partner murder on the run fugitive crime
3521,4811,Quadrophenia (1979),Drama|Musical,George Roy Hill,,,,,,,,,,,,,,,,,,,,,orphan rainbow
3522,4812,SpaceCamp (1986),Adventure|Sci-Fi,Hugh Hudson,,,,,,,,,,,,,,,,,,,,,miniseries
3523,4813,When Worlds Collide (1951),Sci-Fi,Darren Grant,,,,,,,,,,,,,,,,,,,,,miniseries
3524,4814,Don't Say a Word (2001),Thriller,Scott Hicks,,,,,,,,,,,,,,,,,,,,,suicide tv show hallucination tv station radio presenter
3525,4815,Hearts in Atlantis (2001),Drama,Joseph Gordon-Levitt,,,,,,,,,,,,,,,,,,,,,paris barcelona spain alcohol roommate single
3526,4816,Zoolander (2001),Comedy,Clint Eastwood,,,,,,,,,,,,,,,,,,,,,woman director
3527,4818,Extreme Days (2001),Action|Adventure|Comedy|Drama,Terry Zwigoff,,,,,,,,,,,,,,,,,,,,,netherlands world war ii
3528,4821,Joy Ride (2001),Adventure|Thriller,Richard Eyre,,,,,,,,,,,,,,,,,,,,,bomb squad ex-fugitive freaky
3529,4822,Max Keeble's Big Move (2001),Children|Comedy,William Sachs,,,,,,,,,,,,,,,,,,,,,paris france world war ii nazis hijacking of train
3530,4823,Serendipity (2001),Comedy|Romance,Christophe Barratier,,,,,,,,,,,,,,,,,,,,,sport
3531,4825,"Swamp, The (Ciénaga, La) (2001)",Comedy|Drama, Gaudreault,,,,,,,,,,,,,,,,,,,,,buddhism elephant sydney australia fighter
3532,4826,"Big Red One, The (1980)",Action|Adventure|Drama|War,James Cox,,,,,,,,,,,,,,,,,,,,,italy victorian england young woman
3533,4827,"Boogeyman, The (1980)",Horror,Spike Lee,,,,,,,,,,,,,,,,,,,,,london england tradition indian lead culture clash immigration
3534,4828,"Party, The (Boum, La) (1980)",Comedy|Romance,James Toback,,,,,,,,,,,,,,,,,,,,,independent film
3535,4830,Brubaker (1980),Crime|Drama,Aki Kaurism,,,,,,,,,,,,,,,,,,,,,street gang black people sport high school sports
3536,4831,Can't Stop the Music (1980),Comedy|Musical,Gaspar No,,,,,,,,,,,,,,,,,,,,,miniseries
3537,4833,"Changeling, The (1980)",Horror|Mystery|Thriller,Hitoshi Matsumoto,,,,,,,,,,,,,,,,,,,,,religion and supernatural blood sample occult swat team gas mask
3538,4835,Coal Miner's Daughter (1980),Drama,Rakeysh Omprakash Mehra,,,,,,,,,,,,,,,,,,,,,miniseries
3539,4836,"Competition, The (1980)",Drama|Romance,Collin Schiffli,,,,,,,,,,,,,,,,,,,,,chicago bet horse race repayment con man
3540,4840,"Last Metro, The (Dernier métro, Le) (1980)",Drama|Romance,George Ratliff,,,,,,,,,,,,,,,,,,,,,underdog scotland jewry patriotism olympic games
3541,4844,Bandits (2001),Comedy|Crime|Romance,David Wain,,,,,,,,,,,,,,,,,,,,,miniseries
3542,4845,Corky Romano (2001),Comedy|Crime,Shane Meadows,,,,,,,,,,,,,,,,,,,,,letter jumping child prodigy pool pianist
3543,4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy,Morten Tyldum,,,,,,,,,,,,,,,,,,,,,pornography sex sex addiction male female relationship internet porn
3544,4847,Fat Girl (À ma soeur!) (2001),Drama,Jon Wright,,,,,,,,,,,,,,,,,,,,,gunslinger desperation outlaw
3545,4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,Michael McGowan,,,,,,,,,,,,,,,,,,,,,high school friends art class record collector plaster personal ad
3546,4849,My First Mister (2001),Comedy|Drama,Liv Ullmann,,,,,,,,,,,,,,,,,,,,,based on novel new love love of one's life retiree aging
3547,4850,Spriggan (Supurigan) (1998),Action|Animation|Sci-Fi,Jeannot Szwarc,,,,,,,,,,,,,,,,,,,,,android harley davidson cryogenics space travel love
3548,4852,Bones (2001),Horror,Rohan Sippy,,,,,,,,,,,,,,,,,,,,,penalty choir diary musical boy's choir
3549,4855,Dirty Harry (1971),Action|Crime|Thriller,James Wan,,,,,,,,,,,,,,,,,,,,,gay father son relationship sex italo-american lovesickness
3550,4857,Fiddler on the Roof (1971),Drama|Musical,Darren Lynn Bousman,,,,,,,,,,,,,,,,,,,,,robbery junkie investigation porno star murder
3551,4860,Making the Grade (1984),Comedy,Dan Trachtenberg,,,,,,,,,,,,,,,,,,,,,black people italo-american police brutality sun glasses culture clash
3552,4862,Not Without My Daughter (1991),Drama,Jeff Tremaine,,,,,,,,,,,,,,,,,,,,,gambling sex college basketball mafia
3553,4863,Female Trouble (1975),Comedy|Crime,David F. Sandberg,,,,,,,,,,,,,,,,,,,,,poverty policeman shoe shiner northern france
3554,4864,Titanica (1992),Documentary|IMAX,Henry Joost,,,,,,,,,,,,,,,,,,,,,paris prostitute rape sex nudity
3555,4865,From Hell (2001),Crime|Horror|Mystery|Thriller,Stiles White,,,,,,,,,,,,,,,,,,,,,dominatrix bdsm
3556,4866,"Last Castle, The (2001)",Action,Chuck Russell,,,,,,,,,,,,,,,,,,,,,new delhi india students' movement war of independence student celebration
3557,4867,Riding in Cars with Boys (2001),Comedy|Drama,Eugenio Derbez,,,,,,,,,,,,,,,,,,,,,miniseries
3558,4871,Focus (2001),Drama,Henry Joost,,,,,,,,,,,,,,,,,,,,,pastor church service spirituality religion
3559,4873,Waking Life (2001),Animation|Drama|Fantasy,Henry Koster,,,,,,,,,,,,,,,,,,,,,independent film ventriloquist dummy multiple storylines sabbath brain scan
3560,4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,Blake Edwards,,,,,,,,,,,,,,,,,,,,,rejection friendship youth
3561,4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller,Rachel Talalay,,,,,,,,,,,,,,,,,,,,,death of lover art thief art gallery police investigation
3562,4877,Better Than Sex (2000),Comedy|Romance,Patty Jenkins,,,,,,,,,,,,,,,,,,,,,monster ireland drunk beheaded
3563,4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Richard Fleischer,,,,,,,,,,,,,,,,,,,,,sport independent film
3564,4879,High Heels and Low Lifes (2001),Action|Comedy|Crime|Drama,Christopher B. Landon,,,,,,,,,,,,,,,,,,,,,love triangle love irish valet woman director
3565,4880,Life as a House (2001),Drama,David Lynch,,,,,,,,,,,,,,,,,,,,,time travel playwright 1910s
3566,4881,"Man Who Wasn't There, The (2001)",Crime|Drama,Jean-Marc Vall,,,,,,,,,,,,,,,,,,,,,goa drug bust rave party
3567,4883,"Town is Quiet, The (Ville est tranquille, La) (2000)",Drama,David Gelb,,,,,,,,,,,,,,,,,,,,,haunted house possession demon family ghost
3568,4885,Domestic Disturbance (2001),Thriller,Christopher Nolan,,,,,,,,,,,,,,,,,,,,,riddle serial killer
3569,4886,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,Mike Flanagan,,,,,,,,,,,,,,,,,,,,,kidnapping bunker paranoia basement survivalist
3570,4887,"One, The (2001)",Action|Sci-Fi|Thriller,Kevin Smith,,,,,,,,,,,,,,,,,,,,,disgust pain stunts music video stuntman
3571,4888,Tape (2001),Drama,Stephen Daldry,,,,,,,,,,,,,,,,,,,,,suicide darkness basement based on short story fear of the dark
3572,4889,Heist (2001),Crime|Drama,Nat Faxon,,,,,,,,,,,,,,,,,,,,,witch sister sister relationship sequel prequel haunting
3573,4890,Shallow Hal (2001),Comedy|Fantasy|Romance,Doug McHenry,,,,,,,,,,,,,,,,,,,,,death of a friend swimming pool ouija ouija board teenager
3574,4893,When a Stranger Calls (1979),Horror|Thriller,George T. Miller,,,,,,,,,,,,,,,,,,,,,group therapy nightmare hypnosis trapped alcoholic
3575,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,Maurice Joyce,,,,,,,,,,,,,,,,,,,,,bachelor vespa
3576,4898,Novocaine (2001),Comedy|Crime|Mystery|Thriller,Robert Duvall,,,,,,,,,,,,,,,,,,,,,garage poltergeist webcam imaginary friend bathtub
3577,4899,Black Knight (2001),Adventure|Comedy|Fantasy,Frank Perry,,,,,,,,,,,,,,,,,,,,,crucifixion ancient rome
3578,4900,Out Cold (2001),Comedy,Jesse Peretz,,,,,,,,,,,,,,,,,,,,,robbery diamant c\u00f4te d'azur inspector panther
3579,4901,Spy Game (2001),Action|Crime|Drama|Thriller,Stephen Hopkins,,,,,,,,,,,,,,,,,,,,,amnesia nightmare alternate dimension psychologist memory loss
3580,4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War,Ice Cube,,,,,,,,,,,,,,,,,,,,,female nudity prostitute rape sexual abuse desperation
3581,4903,In the Bedroom (2001),Drama,John Erick Dowdle,,,,,,,,,,,,,,,,,,,,,diving ocean submarine jules verne captain
3582,4909,"Incredible Shrinking Woman, The (1981)",Comedy|Sci-Fi,Bille Woodruff,,,,,,,,,,,,,,,,,,,,,supernatural demon found footage
3583,4911,Jabberwocky (1977),Adventure|Comedy|Fantasy,Kasi Lemmons,,,,,,,,,,,,,,,,,,,,,exploitation biography hospital curiosity sideshow
3584,4912,Funny Girl (1968),Drama|Musical|Romance,Richard Glatzer,,,,,,,,,,,,,,,,,,,,,women aids biography based on true story hiv
3585,4914,Breathless (À bout de souffle) (1960),Crime|Drama|Romance,Michael Curtiz,,,,,,,,,,,,,,,,,,,,,terror experiment afterlife paranormal violence
3586,4915,"Beastmaster, The (1982)",Action|Adventure|Fantasy,Bruce Malmuth,,,,,,,,,,,,,,,,,,,,,individual insulin tattoo waitress amnesia
3587,4916,Midway (1976),Drama|War,Rob Hedden,,,,,,,,,,,,,,,,,,,,,hallucination supernatural mirror skepticism ghost
3588,4917,MacArthur (1977),Drama,Joel Zwick,,,,,,,,,,,,,,,,,,,,,independent film aftercreditsstinger duringcreditsstinger
3589,4919,Subway (1985),Crime|Drama|Romance|Thriller,Harmony Korine,,,,,,,,,,,,,,,,,,,,,workers' quarter dancing class strike northern england scholarship
3590,4920,"Now, Voyager (1942)",Drama|Romance,Joe Chappelle,,,,,,,,,,,,,,,,,,,,,shyness beach bicycle conversation friendship
3591,4921,Little Women (1933),Drama|Romance,Alfonso Cuar,,,,,,,,,,,,,,,,,,,,,miniseries
3592,4925,"Cheap Detective, The (1978)",Comedy,Edgar Wright,,,,,,,,,,,,,,,,,,,,,regret river horse ranch australia
3593,4926,Everybody's Famous! (Iedereen beroemd!) (2000),Comedy|Drama|Musical,Mickey Liddell,,,,,,,,,,,,,,,,,,,,,journalism dance daydream friendship pollution
3594,4927,"Last Wave, The (1977)",Fantasy|Mystery|Thriller,John Sayles,,,,,,,,,,,,,,,,,,,,,christianity coma jealousy radio station texas
3595,4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),Drama,Dwight H. Little,,,,,,,,,,,,,,,,,,,,,ax biography sociopath lawyer mansion
3596,4929,"Toy, The (1982)",Comedy,Fred Walton,,,,,,,,,,,,,,,,,,,,,brother sister relationship sister sister relationship family clan idealist duringcreditsstinger
3597,4932,Dressed to Kill (1980),Mystery|Thriller,Barry Levinson,,,,,,,,,,,,,,,,,,,,,olympic games biography sport historical figure nazi germany
3598,4936,Fame (1980),Drama|Musical,Steve Carver,,,,,,,,,,,,,,,,,,,,,strip club stripper dominatrix cat fight
3599,4939,"Final Countdown, The (1980)",Action|Sci-Fi,Gonzalo Gallego,,,,,,,,,,,,,,,,,,,,,paris treasure catacombs scientist singing in a car
3600,4941,Flash Gordon (1980),Action|Adventure|Sci-Fi,Christine Jeffs,,,,,,,,,,,,,,,,,,,,,infidelity obsession lie sin interracial relationship
3601,4942,"Angry Red Planet, The (1959)",Sci-Fi,John Erick Dowdle,,,,,,,,,,,,,,,,,,,,,sister sister relationship menstruation superstition independent film curse
3602,4945,"Enforcer, The (1976)",Crime,Don Coscarelli,,,,,,,,,,,,,,,,,,,,,mother professor illness
3603,4946,"Eye for an Eye, An (1981)",Action|Crime|Thriller,King Vidor,,,,,,,,,,,,,,,,,,,,,egypt
3604,4947,"Gauntlet, The (1977)",Action,Michael Tiddes,,,,,,,,,,,,,,,,,,,,,miniseries
3605,4951,Lord of the Flies (1990),Adventure|Drama|Thriller,Bill Duke,,,,,,,,,,,,,,,,,,,,,new york boat mask psychopath high school
3606,4952,Morons From Outer Space (1985),Comedy|Sci-Fi,Frank Borzage,,,,,,,,,,,,,,,,,,,,,usa parents kids relationship greece culture clash midlife crisis
3607,4953,"People That Time Forgot, The (1977)",Adventure|Sci-Fi,Bille Woodruff,,,,,,,,,,,,,,,,,,,,,female nudity sex florida drug dealer nudity
3608,4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime,Mamoru Hosoda,,,,,,,,,,,,,,,,,,,,,mass murder nudity halloween attempt to escape cult
3609,4956,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller,Brian Dannelly,,,,,,,,,,,,,,,,,,,,,mexico sex beach group sex male friendship
3610,4957,Sudden Impact (1983),Crime|Thriller,Denys Arcand,,,,,,,,,,,,,,,,,,,,,record collection flower cheese pub surrey
3611,4958,Behind Enemy Lines (2001),Action|Drama|War,Richard Lester,,,,,,,,,,,,,,,,,,,,,miniseries
3612,4959,"Affair of the Necklace, The (2001)",Drama,J.S. Cardone,,,,,,,,,,,,,,,,,,,,,sheriff family secrets neo-western dark secrets
